"","tissue","sample","technology","gene","totalUMI","totalCells","p","ci.low","ci.high","z","pval","qval","bias","xchr"
"5006","Hippocampus","Mouse 3","Slide-seq","Thoc3",1903,1480,0.398167336294301,0.373260266374562,0.423613064366028,-7.85760567684825,1.95772817912622e-15,1.91289291746997e-14,"paternal",FALSE
"5007","Hippocampus","Mouse 3","Slide-seq","Thoc7",1053,964,0.457054934309334,0.425326810242582,0.489135350852406,-2.67524834651954,0.00373369556980995,0.00954189561671211,"low_bias",FALSE
"5008","Hippocampus","Mouse 3","Slide-seq","Thrsp",1440,1210,0.372993230558471,0.345820894489651,0.400991885812058,-8.79863401093486,6.92457752696475e-19,8.3350638504041e-18,"paternal",FALSE
"5009","Hippocampus","Mouse 3","Slide-seq","Thy1",20826,13200,0.46072154850022,0.452909330823859,0.468553110586759,-10.0010316028673,7.54088336511092e-24,1.13168800262042e-22,"low_bias",FALSE
"5010","Hippocampus","Mouse 3","Slide-seq","Tiam1",1441,1242,0.561686509418292,0.534283485550212,0.588718327189317,4.48236785858402,3.69096763340815e-06,1.62019350982252e-05,"low_bias",FALSE
"5011","Hippocampus","Mouse 3","Slide-seq","Ticrr",166,162,0.697565293222064,0.621093816020981,0.764456212515118,4.89393655919593,4.94193559452703e-07,2.41148701555693e-06,"maternal",FALSE
"5012","Hippocampus","Mouse 3","Slide-seq","Tifa",378,333,0.25840611852413,0.213385612942319,0.309191591654365,-8.42176043920926,1.85434404254199e-17,2.04203373009117e-16,"paternal",FALSE
"5013","Hippocampus","Mouse 3","Slide-seq","Timeless",378,330,0.677644147556262,0.624506470614857,0.726554666473708,6.34347600386128,1.12318987815023e-10,7.93143355030004e-10,"maternal",FALSE
"5014","Hippocampus","Mouse 3","Slide-seq","Timm17a",906,712,0.284678762568675,0.252382730270318,0.319342252000001,-11.1970243807044,2.10829709250063e-29,4.00478158666379e-28,"paternal",FALSE
"5015","Hippocampus","Mouse 3","Slide-seq","Timm17b",150,137,0.919067667381726,0.864226047216792,0.952963366056159,8.39430709244668,2.34324887844718e-17,2.56655041807339e-16,"maternal",TRUE
"5016","Hippocampus","Mouse 3","Slide-seq","Timm21",994,765,0.744517367642544,0.711851473073591,0.774652393501645,12.9498307790675,1.17736273552449e-38,2.89858880114473e-37,"maternal",FALSE
"5017","Hippocampus","Mouse 3","Slide-seq","Timm23",631,582,NA,NA,NA,NA,NA,NA,"maternal",FALSE
"5018","Hippocampus","Mouse 3","Slide-seq","Timp2",2755,2293,0.378835991432609,0.359225062495036,0.398851126412601,-11.7404335604637,3.95400031246913e-32,8.17795648383527e-31,"paternal",FALSE
"5019","Hippocampus","Mouse 3","Slide-seq","Timp3",202,181,0.338564390643602,0.272518116701504,0.411561808893476,-4.29038502591404,8.91818051392565e-06,3.72497452629319e-05,"paternal",FALSE
"5020","Hippocampus","Mouse 3","Slide-seq","Timp4",1265,1062,0.454147440279923,0.423966460374279,0.484669192383816,-3.00081884338261,0.00134627349600375,0.0038399659499246,"low_bias",FALSE
"5021","Hippocampus","Mouse 3","Slide-seq","Tiparp",865,763,0.587742408924766,0.552122789046456,0.622466249762223,4.87850237216713,5.34471893732239e-07,2.60024564896956e-06,"low_bias",FALSE
"5022","Hippocampus","Mouse 3","Slide-seq","Tjp2",756,643,0.428117794425858,0.38987069307173,0.467243601312438,-3.65756183644465,0.000127312921156778,0.000446801461889141,"low_bias",FALSE
"5023","Hippocampus","Mouse 3","Slide-seq","Tk2",1659,1313,0.410292646040049,0.383504419650431,0.437623784438091,-6.48100511161046,4.55567923910289e-11,3.3535889900135e-10,"low_bias",FALSE
"5024","Hippocampus","Mouse 3","Slide-seq","Tlcd1",718,609,0.400980361727837,0.362428013303657,0.440798371611672,-4.91109049678095,4.52856363456034e-07,2.21641231579773e-06,"low_bias",FALSE
"5025","Hippocampus","Mouse 3","Slide-seq","Tle5",4329,3827,0.808597018786782,0.795798891650168,0.820773682435423,35.7200646702115,9.64927419913938e-280,1.57263870897574e-277,"maternal",FALSE
"5026","Hippocampus","Mouse 3","Slide-seq","Tlnrd1",478,441,0.802737184124841,0.762611328301227,0.837525566825296,11.8718177389928,8.29124743483471e-33,1.74985496910202e-31,"maternal",FALSE
"5027","Hippocampus","Mouse 3","Slide-seq","Tm2d2",1975,1633,0.454716150134848,0.430327808738847,0.479323701850577,-3.67378195192942,0.000119493347534764,0.000420808681530161,"low_bias",FALSE
"5028","Hippocampus","Mouse 3","Slide-seq","Tm9sf3",2932,2441,0.469493075914532,0.449718313764227,0.489364096681136,-3.06870118964651,0.00107495755658628,0.00312404747811042,"low_bias",FALSE
"5029","Hippocampus","Mouse 3","Slide-seq","Tm9sf4",503,461,0.566233907783215,0.520100819914551,0.611247015252639,2.86476100954625,0.00208662036025093,0.00568881542846598,"low_bias",FALSE
"5030","Hippocampus","Mouse 3","Slide-seq","Tma7",5611,4601,0.747491077149551,0.734795002126773,0.759778059670112,32.7940622833857,3.57765560815072e-236,5.39894732422596e-234,"maternal",FALSE
"5031","Hippocampus","Mouse 3","Slide-seq","Tmbim6",783,756,0.401622823442372,0.366673683826822,0.437601428455857,-5.39503079540775,3.42559004530494e-08,1.91068674053319e-07,"low_bias",FALSE
"5032","Hippocampus","Mouse 3","Slide-seq","Tmed2",2592,2223,0.590442122709936,0.569778492723503,0.610791224213003,8.62253331873389,3.27444498945662e-18,3.79026309930142e-17,"low_bias",FALSE
"5033","Hippocampus","Mouse 3","Slide-seq","Tmed4",1513,1260,0.569101248002781,0.541190162077185,0.596580092575547,4.92144048227577,4.29547647299251e-07,2.11248266616874e-06,"low_bias",FALSE
"5034","Hippocampus","Mouse 3","Slide-seq","Tmed8",209,193,0.65802319780774,0.58682467984301,0.722749340765911,4.31096309986334,8.12725156797247e-06,3.41210577163357e-05,"maternal",FALSE
"5035","Hippocampus","Mouse 3","Slide-seq","Tmem100",661,574,0.665901120430121,0.625614391995971,0.703904467764569,7.82615060248939,2.51517348710442e-15,2.44292595308866e-14,"maternal",FALSE
"5036","Hippocampus","Mouse 3","Slide-seq","Tmem106c",415,373,0.42635388548974,0.37624030295975,0.478026967999902,-2.84244466035011,0.00223845012877689,0.00604438861827281,"low_bias",FALSE
"5037","Hippocampus","Mouse 3","Slide-seq","Tmem119",384,324,0.330977058120011,0.282019876918202,0.38388886859223,-6.10129535337545,5.26061430296617e-10,3.47678393794577e-09,"paternal",FALSE
"5038","Hippocampus","Mouse 3","Slide-seq","Tmem121b",211,193,0.654883064807914,0.584732556251117,0.718880432809196,4.29422816355494,8.76510613763588e-06,3.66479476221625e-05,"maternal",FALSE
"5039","Hippocampus","Mouse 3","Slide-seq","Tmem123",614,503,0.365141431245545,0.32359449473806,0.408798777490861,-6.00613727881144,9.49976701495663e-10,6.14507562450525e-09,"paternal",FALSE
"5040","Hippocampus","Mouse 3","Slide-seq","Tmem126b",1766,1415,0.42243803524324,0.396533503786335,0.448776358221008,-5.83765662755061,2.64700597993885e-09,1.63412513110013e-08,"low_bias",FALSE
"5041","Hippocampus","Mouse 3","Slide-seq","Tmem131",853,756,0.449173524755239,0.41364330608276,0.48523009180425,-2.81561393157953,0.00243420657128648,0.00652296920401629,"low_bias",FALSE
"5042","Hippocampus","Mouse 3","Slide-seq","Tmem131l",294,270,0.661623123275475,0.602058518726721,0.71647070592845,5.22863236971448,8.53842738625814e-08,4.59574932434726e-07,"maternal",FALSE
"5043","Hippocampus","Mouse 3","Slide-seq","Tmem132c",280,236,0.598218906318094,0.536602430971088,0.656881237875206,3.16694809380487,0.000770239060242339,0.00229830761695892,"low_bias",FALSE
"5044","Hippocampus","Mouse 3","Slide-seq","Tmem141",915,742,0.451440556839117,0.415486076220893,0.487909261985282,-2.66046597122192,0.00390163059443919,0.00993264220996095,"low_bias",FALSE
"5045","Hippocampus","Mouse 3","Slide-seq","Tmem144",425,373,0.680977590513237,0.630884559918482,0.72721190755867,6.82341850965828,4.44495895332448e-12,3.5201137522489e-11,"maternal",FALSE
"5046","Hippocampus","Mouse 3","Slide-seq","Tmem147",4276,3322,0.473771003030708,0.457061673106214,0.490539287337016,-3.12699645343162,0.000883010288770614,0.00259770788562878,"low_bias",FALSE
"5047","Hippocampus","Mouse 3","Slide-seq","Tmem150c",1527,1262,0.351111186732332,0.324888358544975,0.378264655435599,-10.4771202913744,5.50217785054028e-26,9.00346331406682e-25,"paternal",FALSE
"5048","Hippocampus","Mouse 3","Slide-seq","Tmem158",638,583,0.304382352398017,0.267940663091739,0.343455034716244,-9.25650241143198,1.0561920829524e-20,1.34904534231647e-19,"paternal",FALSE
"5049","Hippocampus","Mouse 3","Slide-seq","Tmem159",220,192,0.329250417965138,0.265194401682874,0.400348871382768,-4.62715811351079,1.85358747195685e-06,8.44792187302931e-06,"paternal",FALSE
"5050","Hippocampus","Mouse 3","Slide-seq","Tmem160",2957,2499,0.460828401895136,0.441166243382712,0.480613219084494,-3.95376349363943,3.84657279110496e-05,0.000146475334928572,"low_bias",FALSE
"5051","Hippocampus","Mouse 3","Slide-seq","Tmem170b",440,404,NA,NA,NA,NA,NA,NA,"paternal",FALSE
"5052","Hippocampus","Mouse 3","Slide-seq","Tmem176b",1265,1074,0.589225189633852,0.559107530153712,0.618688609642853,5.85547852177314,2.37819245854867e-09,1.47600078786848e-08,"low_bias",FALSE
"5053","Hippocampus","Mouse 3","Slide-seq","Tmem179b",158,137,0.649540605914402,0.564482599739871,0.726048592829168,3.4504567610708,0.000279819403824948,0.000919825865982049,"maternal",FALSE
"5054","Hippocampus","Mouse 3","Slide-seq","Tmem181a",576,507,0.592204195456923,0.548024811489925,0.634941808176899,4.13638794359312,1.76407761253034e-05,7.02270076429395e-05,"low_bias",FALSE
"5055","Hippocampus","Mouse 3","Slide-seq","Tmem185a",448,397,NA,NA,NA,NA,NA,NA,"maternal",FALSE
"5056","Hippocampus","Mouse 3","Slide-seq","Tmem19",898,767,0.410620250706747,0.375711482953932,0.446452967044724,-4.93754770602438,3.95555289707552e-07,1.95356367019809e-06,"low_bias",FALSE
"5057","Hippocampus","Mouse 3","Slide-seq","Tmem192",605,529,0.378544592777143,0.337541783805747,0.421360139310714,-5.55322172947835,1.4022598226199e-08,8.16215378180686e-08,"paternal",FALSE
"5058","Hippocampus","Mouse 3","Slide-seq","Tmem205",591,537,0.424894065518212,0.382966799937826,0.467930528505858,-3.47428110021619,0.000256112056929661,0.00084633298942409,"low_bias",FALSE
"5059","Hippocampus","Mouse 3","Slide-seq","Tmem212",369,268,0.587788721979835,0.529108664562581,0.644075335490064,2.97846040916241,0.00144850226640986,0.00410283106325129,"low_bias",FALSE
"5060","Hippocampus","Mouse 3","Slide-seq","Tmem222",2535,2105,0.562568761145739,0.541070450125596,0.583834590446118,5.78768729106158,3.56810503568238e-09,2.17150768751125e-08,"low_bias",FALSE
"5061","Hippocampus","Mouse 3","Slide-seq","Tmem229a",1808,1532,0.561997369135377,0.536761371851502,0.586916594076162,4.88956335781818,5.05299462684522e-07,2.46273045539245e-06,"low_bias",FALSE
"5062","Hippocampus","Mouse 3","Slide-seq","Tmem234",2629,2173,0.179950790525143,0.16416542501459,0.196896444738961,-27.3583473760445,4.29590799056864e-165,4.37591927689299e-163,"paternal",FALSE
"5063","Hippocampus","Mouse 3","Slide-seq","Tmem245",334,302,0.321246435927052,0.270218820990675,0.376933023261785,-6.09500699850078,5.47163318713709e-10,3.60455447388683e-09,"paternal",FALSE
"5064","Hippocampus","Mouse 3","Slide-seq","Tmem248",163,151,NA,NA,NA,NA,NA,NA,"paternal",FALSE
"5065","Hippocampus","Mouse 3","Slide-seq","Tmem255a",236,213,NA,NA,NA,NA,NA,NA,"maternal",TRUE
"5066","Hippocampus","Mouse 3","Slide-seq","Tmem263",995,824,0.433112167221548,0.399307068070496,0.467551600103248,-3.86763025987335,5.49490635097725e-05,0.0002039999628889,"low_bias",FALSE
"5067","Hippocampus","Mouse 3","Slide-seq","Tmem267",159,140,0.235712683864218,0.171578905967197,0.314711840966001,-5.90900695104066,1.72088090841479e-09,1.08205698477408e-08,"paternal",FALSE
"5068","Hippocampus","Mouse 3","Slide-seq","Tmem30c",2401,2194,0.0041650856498115,0.00221427660707085,0.00782111317812195,-17.2834334797235,3.13508958251883e-67,1.24623634185102e-65,"paternal",FALSE
"5069","Hippocampus","Mouse 3","Slide-seq","Tmem38a",5849,4239,0.555274720790781,0.540344650064458,0.570105665532044,7.36631873398946,8.77020827862123e-14,7.79372162077256e-13,"low_bias",FALSE
"5070","Hippocampus","Mouse 3","Slide-seq","Tmem41b",1133,955,0.544545340525973,0.512278912131423,0.576442068357993,2.75852252018748,0.0029031652151491,0.00763404109010973,"low_bias",FALSE
"5071","Hippocampus","Mouse 3","Slide-seq","Tmem42",1028,851,0.552209785081734,0.518008613198149,0.58592403684935,3.04794116636415,0.00115207517036276,0.00332092697675491,"low_bias",FALSE
"5072","Hippocampus","Mouse 3","Slide-seq","Tmem44",611,508,0.581061457262802,0.536844056913912,0.62401396474381,3.6451626746454,0.000133611357832988,0.000465497629320658,"low_bias",FALSE
"5073","Hippocampus","Mouse 3","Slide-seq","Tmem47",1693,1495,0.982870063161578,0.975375668939933,0.98811134644763,21.8568196052815,3.34746814146811e-106,1.99113269232289e-104,"maternal",TRUE
"5074","Hippocampus","Mouse 3","Slide-seq","Tmem50a",4814,3783,0.477842097065623,0.461899743744535,0.49382972020178,-2.77123581343975,0.00279219839400847,0.0073564903694714,"low_bias",FALSE
"5075","Hippocampus","Mouse 3","Slide-seq","Tmem59l",1225,1093,0.543972152438887,0.513885438454675,0.573741338872963,2.91989228362477,0.00175076195721662,0.00485435834956049,"low_bias",FALSE
"5076","Hippocampus","Mouse 3","Slide-seq","Tmem63a",785,651,0.392078828759569,0.354924408123295,0.430526850809034,-5.52091256818027,1.68621782586525e-08,9.75229883816605e-08,"paternal",FALSE
"5077","Hippocampus","Mouse 3","Slide-seq","Tmem65",1347,1146,0.58464098588249,0.555509425537119,0.613192724982496,5.75038673663896,4.4519768740351e-09,2.69133231057211e-08,"low_bias",FALSE
"5078","Hippocampus","Mouse 3","Slide-seq","Tmem70",1988,1679,0.457211755078402,0.433162720326972,0.481461892810156,-3.52355136622702,0.000212902276591304,0.000716621500182789,"low_bias",FALSE
"5079","Hippocampus","Mouse 3","Slide-seq","Tmem80",504,438,0.363217601082596,0.318725955959277,0.410180609846224,-5.66504342826073,7.34936520093913e-09,4.35246926035269e-08,"paternal",FALSE
"5080","Hippocampus","Mouse 3","Slide-seq","Tmem86a",210,189,0.65085323893155,0.5788975596801,0.716534148592984,4.09001692469151,2.15670856282722e-05,8.49097223594507e-05,"maternal",FALSE
"5081","Hippocampus","Mouse 3","Slide-seq","Tmem9",2589,2019,0.465176082730491,0.443342607321046,0.487143830874102,-3.16786501428951,0.000767814014468813,0.00229359105715042,"low_bias",FALSE
"5082","Hippocampus","Mouse 3","Slide-seq","Tmod2",7057,5422,0.461799807380108,0.448689201331223,0.474963464883338,-5.79162384066322,3.48545649895132e-09,2.12588540593393e-08,"low_bias",FALSE
"5083","Hippocampus","Mouse 3","Slide-seq","Tmod3",226,194,0.620404967775914,0.549578354765005,0.686448523979063,3.36138941168897,0.000387757023673689,0.00123046416897075,"maternal",FALSE
"5084","Hippocampus","Mouse 3","Slide-seq","Tmpo",388,344,0.585318553658901,0.532043157653463,0.636670630820357,3.18678013245448,0.000719330469221026,0.00216303468401555,"low_bias",FALSE
"5085","Hippocampus","Mouse 3","Slide-seq","Tmprss11a",243,233,0.0904758122276196,0.0597997140038431,0.134634758091909,-10.320060684776,2.85935008440053e-25,4.55094606206639e-24,"paternal",FALSE
"5086","Hippocampus","Mouse 3","Slide-seq","Tmsb15l",153,143,NA,NA,NA,NA,NA,NA,"maternal",TRUE
"5087","Hippocampus","Mouse 3","Slide-seq","Tmx2",5785,4542,0.473317861120445,0.458947186069039,0.487732880855667,-3.69963177428861,0.000107956255092221,0.00038433181421866,"low_bias",FALSE
"5088","Hippocampus","Mouse 3","Slide-seq","Tnc",251,218,0.660078341552725,0.594107545456526,0.720373407349805,4.69551394065158,1.32968614762265e-06,6.18471028366266e-06,"maternal",FALSE
"5089","Hippocampus","Mouse 3","Slide-seq","Tnfaip6",509,428,0.584768578748296,0.536726578375404,0.631251371481351,3.50783551729339,0.000225884138576955,0.00075563622547767,"low_bias",FALSE
"5090","Hippocampus","Mouse 3","Slide-seq","Tnik",1308,1094,0.436999432695548,0.407507120652201,0.466944029589955,-4.18994719871302,1.39509686926748e-05,5.62525699537888e-05,"low_bias",FALSE
"5091","Hippocampus","Mouse 3","Slide-seq","Tnip1",710,610,0.572996885769477,0.532949511417964,0.612109622462148,3.62849622184344,0.000142538460687179,0.000493854556181896,"low_bias",FALSE
"5092","Hippocampus","Mouse 3","Slide-seq","Tnnt1",3082,2314,0.698521622651327,0.679874790815953,0.716535159802724,19.3006654179312,2.65110134558013e-83,1.27081322736073e-81,"maternal",FALSE
"5093","Hippocampus","Mouse 3","Slide-seq","Tnpo3",1135,1008,0.545558480808447,0.514393792030747,0.576370263188891,2.92035514730434,0.00174816346110432,0.0048488032826886,"low_bias",FALSE
"5094","Hippocampus","Mouse 3","Slide-seq","Tnrc6b",271,252,0.384831658297008,0.325998299829851,0.447237299545863,-3.6469509110284,0.000132685298351211,0.000462864938469187,"paternal",FALSE
"5095","Hippocampus","Mouse 3","Slide-seq","Tns1",246,218,0.716766044374368,0.652146063449702,0.77355007696143,6.19004081261352,3.00743197222476e-10,2.03382266735764e-09,"maternal",FALSE
"5096","Hippocampus","Mouse 3","Slide-seq","Tob2",275,255,0.686850342791185,0.626394071820467,0.741559961975679,5.84712033118468,2.50077854476181e-09,1.54854440435137e-08,"maternal",FALSE
"5097","Hippocampus","Mouse 3","Slide-seq","Tomm40",300,274,0.59394675790044,0.534375168145747,0.650876198093351,3.13540842176763,0.000858075004349022,0.00253249473832754,"low_bias",FALSE
"5098","Hippocampus","Mouse 3","Slide-seq","Tomm5",591,567,0.408677089743275,0.368238946171127,0.450390108209024,-4.33758303912208,7.2029057337542e-06,3.03027768840284e-05,"low_bias",FALSE
"5099","Hippocampus","Mouse 3","Slide-seq","Top2b",1995,1609,0.466192518545698,0.441611135384936,0.490939179989042,-2.73086994049779,0.00315836972199008,0.00823338287411937,"low_bias",FALSE
"5100","Hippocampus","Mouse 3","Slide-seq","Tor1a",935,791,0.451158048106305,0.416262900898323,0.486540271791683,-2.75772606798202,0.0029102475522517,0.00765019590429002,"low_bias",FALSE
"5101","Hippocampus","Mouse 3","Slide-seq","Tor1b",369,325,0.420058427678644,0.366573865733807,0.475488727848908,-2.87450496134149,0.00202330706170173,0.00553657798717507,"low_bias",FALSE
"5102","Hippocampus","Mouse 3","Slide-seq","Tox4",1522,1210,0.546238997726581,0.517733890526815,0.574444133826991,3.23934563602168,0.000599021480447943,0.00183512257299635,"low_bias",FALSE
"5103","Hippocampus","Mouse 3","Slide-seq","Tpd52",2163,1781,0.436882343582518,0.413764634100695,0.460277569861346,-5.36630623294573,4.01827246134575e-08,2.22754437329977e-07,"low_bias",FALSE
"5104","Hippocampus","Mouse 3","Slide-seq","Tpd52l1",852,735,0.287314247443184,0.255253348575145,0.321662839555131,-11.1932538994362,2.19992494376806e-29,4.1691135736665e-28,"paternal",FALSE
"5105","Hippocampus","Mouse 3","Slide-seq","Tpgs2",1678,1410,0.573440930163197,0.547141305313351,0.599331676379166,5.54246201227191,1.49124060448127e-08,8.65535590165092e-08,"low_bias",FALSE
